BIOMASS CALCULATION RESULTS
==================================================
Generated on: 2025-11-23 08:17:11
Total records: 2522

plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Total (KG)
1232301	1	2012	Natural Stand	L 	13	13279	17	21.8	118.4114
1232301	1	2021	Natural Stand	L 	13	13280	17.2	22.2	122.7221
1232301	1	2021	Natural Stand	L 	13	13281	4	4.9	3.2753
1232301	1	2021	Natural Stand	L 	13	13282	5.8	4.3	7.5685
1232301	1	2021	Natural Stand	L 	13	13283	4	4	3.2979
1232301	1	2021	Natural Stand	L 	13	13284	3.8	4	2.9407
1232396	1	2004	Natural Stand	L 	13	13292	14.9	13.35	66.5815
1232396	1	2004	Natural Stand	L 	13	13293	14.5	12.68	61.4899
1232396	1	2004	Natural Stand	L 	13	13294	15	12.68	65.7809
1232396	1	2004	Natural Stand	L 	13	13295	15.2	12.38	66.8183
1232396	1	2004	Natural Stand	L 	13	13296	10.1	11.43	28.6310
1232396	1	2004	Natural Stand	L 	13	13297	5	7.67	5.9040
1232396	1	2013	Natural Stand	L 	13	13496	17.9	15.3	102.6613
1232396	1	2013	Natural Stand	L 	13	13497	16.9	13.7	86.5446
1232396	1	2013	Natural Stand	L 	13	13498	16.4	13.6	81.2413
1232396	1	2013	Natural Stand	L 	13	13499	19.3	13.3	111.6034
1232396	1	2013	Natural Stand	L 	13	13500	12.7	12.3	46.6057
1232396	1	2013	Natural Stand	L 	13	13501	5.2	7.8	6.4280
1232396	1	2013	Natural Stand	L 	13	13502	4.2	4.23	3.6477
1232396	1	2013	Natural Stand	L 	13	13503	4	4	3.2979
1232396	1	2013	Natural Stand	L 	13	13504	4.5	4	4.3047
1232396	1	2023	Natural Stand	L 	13	13619	18.8	16.7	118.7991
1232396	1	2023	Natural Stand	L 	13	13620	17.6	16.3	103.0748
1232396	1	2023	Natural Stand	L 	13	13621	17.8	16.3	105.3462
1232396	1	2023	Natural Stand	L 	13	13622	17	16	95.3253
1232396	1	2023	Natural Stand	L 	13	13623	15.8	15.7	81.8458
1232396	1	2023	Natural Stand	L 	13	13624	16	15.6	83.5204
1232396	1	2023	Natural Stand	L 	13	13625	15	15.5	73.4931
1232396	1	2023	Natural Stand	L 	13	13626	17.3	15.5	96.7696
1232396	1	2023	Natural Stand	L 	13	13627	15.6	15.5	79.2372
1232396	1	2023	Natural Stand	L 	13	13628	15.4	15.4	76.9889
1232396	1	2023	Natural Stand	L 	13	13629	16	15.3	82.5469
1232396	1	2023	Natural Stand	L 	13	13630	16.8	15.3	90.7276
1232396	1	2023	Natural Stand	L 	13	13631	17.1	15	92.8596
1232396	1	2023	Natural Stand	L 	13	13632	15.5	15	76.7254
1232396	1	2023	Natural Stand	L 	13	13633	18.3	14.9	105.6942
1232396	1	2023	Natural Stand	L 	13	13634	15.5	14.8	76.1215
1232396	1	2023	Natural Stand	L 	13	13635	21.3	14.6	141.6821
1232396	1	2023	Natural Stand	L 	13	13636	13.3	14.6	56.2257
1232396	1	2023	Natural Stand	L 	13	13637	12.3	14.4	48.0097
1232396	1	2023	Natural Stand	L 	13	13638	15.7	14.4	76.8318
1232396	1	2023	Natural Stand	L 	13	13639	16.9	14.4	88.7562
1232396	1	2023	Natural Stand	L 	13	13640	17.8	14.3	97.9804
1232396	1	2023	Natural Stand	L 	13	13641	15.2	14.2	71.5715
1232396	1	2023	Natural Stand	L 	13	13642	15.6	14.2	75.2942
1232396	1	2023	Natural Stand	L 	13	13643	13.8	14.2	59.3409
1232396	1	2023	Natural Stand	L 	13	13644	14.2	14.1	62.4524
1232396	1	2023	Natural Stand	L 	13	13645	16.5	13.9	83.1264
1232396	1	2023	Natural Stand	L 	13	13646	14.2	13.8	61.6900
1232396	1	2023	Natural Stand	L 	13	13647	15.7	13.7	74.8021
1232396	1	2023	Natural Stand	L 	13	13648	13.1	13.5	52.0927
1232396	1	2023	Natural Stand	L 	13	13649	16.2	13.5	79.0001
1232396	1	2023	Natural Stand	L 	13	13650	15	13.5	67.8568
1232396	1	2023	Natural Stand	L 	13	13651	13	13.3	50.8878
1232396	1	2023	Natural Stand	L 	13	13652	11.8	13.3	42.2021
1232396	1	2023	Natural Stand	L 	13	13653	13.4	13.2	53.7527
1232396	1	2023	Natural Stand	L 	13	13654	11	13.1	36.5431
1232396	1	2023	Natural Stand	L 	13	13655	14	13	58.0921
1232396	1	2023	Natural Stand	L 	13	13656	14.4	12.4	60.0100
1232396	1	2023	Natural Stand	L 	13	13657	12.1	12.3	42.3829
1232396	1	2023	Natural Stand	L 	13	13658	14.3	12.2	58.7400
1232396	1	2023	Natural Stand	L 	13	13659	10.6	12	32.3092
1232396	1	2023	Natural Stand	L 	13	13660	12	12	41.1626
1232396	1	2023	Natural Stand	L 	13	13661	10.7	11.2	31.7170
1232396	1	2023	Natural Stand	L 	13	13662	9.9	11.1	27.1065
1232396	1	2023	Natural Stand	L 	13	13663	9.8	11	26.4475
1232396	1	2023	Natural Stand	L 	13	13664	9	10.8	22.1799
1232396	1	2023	Natural Stand	L 	13	13665	10	10.8	27.2602
1232396	1	2023	Natural Stand	L 	13	13666	13	9.1	43.8681
1232396	1	2023	Natural Stand	L 	13	13667	10.7	8.8	28.8924
1232396	1	2023	Natural Stand	L 	13	13668	5.2	8	6.5081
1232396	1	2023	Natural Stand	L 	13	13669	4	5	3.2827
1232396	1	2023	Natural Stand	L 	13	13670	4.5	4.9	4.2149
1232396	1	2023	Natural Stand	L 	13	13671	3.5	3.6	2.4930
1232501	1	2004	Natural Stand	L 	13	13725	14.7	14.52	67.9347
1232501	1	2004	Natural Stand	L 	13	13726	15.6	14.01	74.7451
1232501	1	2004	Natural Stand	L 	13	13727	13.4	12.67	52.5910
1232501	1	2004	Natural Stand	L 	13	13728	15.2	12.15	66.2816
1232501	1	2004	Natural Stand	L 	13	13729	9.3	7.59	20.8435
1232501	1	2004	Natural Stand	L 	13	13730	5.2	7.4	6.2762
1232501	1	2011	Natural Stand	L 	13	13754	15.2	15.4	75.0797
1232501	1	2011	Natural Stand	L 	13	13755	16.3	14.4	82.6764
1232501	1	2011	Natural Stand	L 	13	13756	13.7	13	55.6720
1232501	1	2011	Natural Stand	L 	13	13757	10.2	8.9	26.2430
1232501	1	2011	Natural Stand	L 	13	13758	5.7	8.9	8.2285
1232501	1	2011	Natural Stand	L 	13	13759	4.9	6.51	5.3066
1232501	1	2021	Natural Stand	L 	13	13782	6.8	9.1	11.7326
1232511	1	2004	Natural Stand	L 	13	13798	15.4	14.02	72.9077
1232511	1	2004	Natural Stand	L 	13	13799	15.8	12.88	73.5037
1232511	1	2004	Natural Stand	L 	13	13800	18.5	11.95	98.5543
1232511	1	2004	Natural Stand	L 	13	13801	12.3	9.36	39.2732
1232511	1	2004	Natural Stand	L 	13	13802	7.3	5.74	12.1256
1232511	1	2004	Natural Stand	L 	13	13803	6.6	5.45	9.7252
1232511	1	2011	Natural Stand	V 	13	13805	16.9	11	79.6946
1232511	1	2011	Natural Stand	V 	13	13806	10.4	8.7	27.1486
1232511	1	2011	Natural Stand	V 	13	13807	11.8	8.2	35.0891
1232511	1	2011	Natural Stand	L 	13	13808	7.8	5.6	14.0935
1232511	1	2011	Natural Stand	L 	13	13809	6.5	4.6	9.6672
1232511	1	2011	Natural Stand	L 	13	13810	4.7	4	4.7550
1232511	1	2021	Natural Stand	V 	13	13811	16.4	12.42	77.9963
1232511	1	2021	Natural Stand	V 	13	13812	16.4	11.7	76.2710
1232511	1	2021	Natural Stand	L 	13	13813	11.3	8.5	32.1573
1232511	1	2021	Natural Stand	L 	13	13814	9.1	8.3	20.3134
1232511	1	2021	Natural Stand	L 	13	13815	9.2	6.2	20.2114
1232571	1	2004	Natural Stand	L 	13	13817	28.2	22.8	315.3844
1232571	1	2004	Natural Stand	L 	13	13818	23.6	20.35	208.2513
1232571	1	2004	Natural Stand	L 	13	13819	20.1	16.31	133.4420
1232571	1	2004	Natural Stand	L 	13	13820	18.7	13.45	105.1463
1232571	1	2004	Natural Stand	L 	13	13821	17.5	11.07	85.9071
1232571	1	2011	Natural Stand	L 	13	13823	24.2	21.2	224.4953
1232571	1	2011	Natural Stand	L 	13	13824	20.6	16.1	139.0368
1239136	1	2006	Natural Stand	L 	13	13825	4.2	5.83	3.7485
1239136	1	2006	Natural Stand	L 	13	13826	2.6	2.94	1.3404
1239136	1	2011	Natural Stand	L 	13	13828	16.2	18.1	94.2983
1239136	1	2011	Natural Stand	L 	13	13829	5	7	5.6732
1239136	1	2022	Natural Stand	L 	13	13831	6.2	7.6	9.0172
1239226	1	2006	Natural Stand	L 	13	13833	16.2	14.87	83.1631
1239226	1	2006	Natural Stand	L 	13	13834	15.7	14.25	76.3879
1239226	1	2006	Natural Stand	L 	13	13835	14	12.93	57.9300
1239226	1	2006	Natural Stand	L 	13	13836	14.3	12.66	59.7726
1239226	1	2006	Natural Stand	L 	13	13837	11.6	12.29	39.0129
1239226	1	2006	Natural Stand	L 	13	13838	8.2	11.19	18.9099
1239226	1	2006	Natural Stand	L 	13	13839	10.8	10.73	31.6452
1239226	1	2006	Natural Stand	L 	13	13840	13.2	10.63	47.2478
1239226	1	2011	Natural Stand	L 	13	13944	16.9	15.2	91.4347
1239226	1	2011	Natural Stand	L 	13	13945	14.6	14	65.6468
1239226	1	2011	Natural Stand	L 	13	13946	14.7	13.6	65.4743
1239226	1	2011	Natural Stand	L 	13	13947	7.7	12.9	18.4342
1239226	1	2011	Natural Stand	L 	13	13948	9.7	12.3	27.6308
1239226	1	2011	Natural Stand	L 	13	13949	14.4	12.1	59.3461
1239226	1	2011	Natural Stand	L 	13	13950	9	10.8	22.1799
1239226	1	2011	Natural Stand	L 	13	13951	5.9	6.75	7.8417
1239226	1	2011	Natural Stand	L 	13	13952	5.1	6.6	5.7815
1239226	1	2011	Natural Stand	L 	13	13953	4.5	6.3	4.4172
1239226	1	2011	Natural Stand	L 	13	13954	6.2	6.01	8.5092
1239226	1	2011	Natural Stand	L 	13	13955	5.1	5.9	5.6161
1239226	1	2011	Natural Stand	L 	13	13956	4.7	5.73	4.7085
1239226	1	2011	Natural Stand	L 	13	13957	4.8	5.55	4.8930
1239226	1	2011	Natural Stand	L 	13	13958	3.7	4.25	2.7576
1239226	1	2011	Natural Stand	L 	13	13959	2.9	3.8	1.6296
1239226	1	2011	Natural Stand	L 	13	13960	2.7	3.8	1.3958
1239226	1	2011	Natural Stand	L 	13	13961	3.5	3.55	2.5014
1239226	1	2011	Natural Stand	L 	13	13962	5	3.3	5.9609
1239226	1	2023	Natural Stand	L 	13	14060	18.6	16.3	114.6977
1239226	1	2023	Natural Stand	L 	13	14061	13.5	14.6	57.8557
1239226	1	2023	Natural Stand	L 	13	14062	15.7	14	75.6587
1239226	1	2023	Natural Stand	L 	13	14063	15.7	13.5	74.2430
1239226	1	2023	Natural Stand	L 	13	14064	15.6	13.4	73.0374
1239226	1	2023	Natural Stand	L 	13	14065	14.8	13.2	65.3237
1239226	1	2023	Natural Stand	L 	13	14066	8.8	12.95	23.7426
1239226	1	2023	Natural Stand	L 	13	14067	14.5	12.8	61.7727
1239226	1	2023	Natural Stand	L 	13	14068	12.8	12.8	48.3345
1239226	1	2023	Natural Stand	L 	13	14069	10.1	12.7	30.4469
1239226	1	2023	Natural Stand	L 	13	14070	14.6	12.7	62.3824
1239226	1	2023	Natural Stand	L 	13	14071	11.9	12.3	41.0239
1239226	1	2023	Natural Stand	L 	13	14072	12.4	12.2	44.2787
1239226	1	2023	Natural Stand	L 	13	14073	12.9	11.9	47.2869
1239226	1	2023	Natural Stand	L 	13	14074	11.2	11.9	35.7994
1239226	1	2023	Natural Stand	L 	13	14075	10.1	11.8	29.1426
1239226	1	2023	Natural Stand	L 	13	14076	15.3	11.7	66.1615
1239226	1	2023	Natural Stand	L 	13	14077	9.7	11.7	26.8208
1239226	1	2023	Natural Stand	L 	13	14078	16.4	11.7	76.2710
1239226	1	2023	Natural Stand	L 	13	14079	13.8	11.6	53.4959
1239226	1	2023	Natural Stand	L 	13	14080	13.8	11.6	53.4959
1239226	1	2023	Natural Stand	L 	13	14081	9.6	11.6	26.1596
1239226	1	2023	Natural Stand	L 	13	14082	9.3	11.5	24.4814
1239226	1	2023	Natural Stand	L 	13	14083	12.2	11.4	41.4765
1239226	1	2023	Natural Stand	L 	13	14084	10.5	11.3	30.7019
1239226	1	2023	Natural Stand	L 	13	14085	11.3	11	35.0258
1239226	1	2023	Natural Stand	L 	13	14086	10.4	10.8	29.4534
1239226	1	2023	Natural Stand	L 	13	14087	10.4	10.7	29.3225
1239226	1	2023	Natural Stand	L 	13	14088	12.4	10.7	41.7048
1239226	1	2023	Natural Stand	L 	13	14089	13.7	10.4	50.6317
1239226	1	2023	Natural Stand	L 	13	14090	12	10.3	38.4549
1239226	1	2023	Natural Stand	L 	13	14091	9.4	10.3	23.5735
1239226	1	2023	Natural Stand	L 	13	14092	10.1	10.2	27.0633
1239226	1	2023	Natural Stand	L 	13	14093	5.9	10.2	9.5366
1239226	1	2023	Natural Stand	L 	13	14094	11.3	10.1	33.7840
1239226	1	2023	Natural Stand	L 	13	14095	11.4	10	34.2670
1239226	1	2023	Natural Stand	L 	13	14096	10.1	9.9	26.7189
1239226	1	2023	Natural Stand	L 	13	14097	10	9.6	25.8669
1239226	1	2023	Natural Stand	L 	13	14098	8.8	9.2	19.6566
1239226	1	2023	Natural Stand	L 	13	14099	9.3	8.8	21.6276
1239226	1	2023	Natural Stand	L 	13	14100	9	8.7	20.1482
1239226	1	2023	Natural Stand	L 	13	14101	7.8	8.4	14.8775
1239226	1	2023	Natural Stand	L 	13	14102	6.5	7.5	9.8743
1239226	1	2023	Natural Stand	L 	13	14103	5.3	6.5	6.2248
1239226	1	2023	Natural Stand	L 	13	14104	4.7	5.2	4.6434
1239226	1	2023	Natural Stand	L 	13	14105	3.7	3.85	2.7872
1239226	1	2023	Natural Stand	L 	13	14106	5.6	3.1	8.1981
1239241	1	2006	Natural Stand	L 	13	14160	23.3	19.24	196.0151
1239241	1	2006	Natural Stand	L 	13	14161	21.3	16.17	148.8380
1239241	1	2006	Natural Stand	L 	13	14162	25.3	14.89	202.8396
1239241	1	2006	Natural Stand	L 	13	14163	3.2	2.56	2.3401
1239241	1	2017	Natural Stand	L 	13	14166	25.8	16.5	220.2189
1239241	1	2017	Natural Stand	L 	13	14167	23.9	14.9	180.5341
1239241	1	2017	Natural Stand	L 	13	14168	17.2	11.53	83.7755
1239241	1	2017	Natural Stand	L 	13	14169	10.3	9.6	27.4627
1239241	1	2017	Natural Stand	L 	13	14170	4.4	3.62	4.2122
1239241	1	2017	Natural Stand	L 	13	14171	3.7	2.63	3.2802
1239276	1	2005	Natural Stand	L 	13	14176	26.9	18.34	252.2236
1239276	1	2005	Natural Stand	L 	13	14177	20	15.8	129.8669
1239276	1	2005	Natural Stand	L 	13	14178	19.9	15.37	126.7421
1239276	1	2005	Natural Stand	L 	13	14179	18	15.28	103.7112
1239276	1	2005	Natural Stand	L 	13	14180	16.2	12.83	77.1449
1239276	1	2005	Natural Stand	L 	13	14181	11.2	10.21	33.3212
1239276	1	2009	Natural Stand	L 	13	14184	27.2	18.54	259.3066
1239276	1	2009	Natural Stand	L 	13	14185	20.5	16.48	139.4904
1239276	1	2009	Natural Stand	L 	13	14186	20.7	15.92	139.5313
1239276	1	2009	Natural Stand	L 	13	14187	18.1	15.11	104.2060
1239276	1	2009	Natural Stand	L 	13	14188	16.4	14.31	83.3917
1239276	1	2019	Natural Stand	L 	13	14189	27.6	18.3	265.0691
1239276	1	2019	Natural Stand	L 	13	14190	20.2	17.3	139.4249
1239276	1	2019	Natural Stand	L 	13	14191	22.5	16.9	169.7632
1239276	1	2019	Natural Stand	L 	13	14192	16.7	14.5	87.0252
1239306	1	2004	Natural Stand	L 	13	14193	24.8	16.44	203.0694
1239306	1	2004	Natural Stand	L 	13	14194	14.6	11.07	58.9224
1239306	1	2004	Natural Stand	L 	13	14195	12.6	10.47	42.7307
1239306	1	2004	Natural Stand	L 	13	14196	11.9	8.69	36.0399
1239306	1	2004	Natural Stand	L 	13	14197	5.7	5.75	7.0773
1239306	1	2007	Natural Stand	L 	13	14213	24.8	17.47	209.3460
1239306	1	2007	Natural Stand	L 	13	14214	17.3	11.72	85.2189
1239306	1	2007	Natural Stand	L 	13	14215	16.1	11.49	72.9757
1239306	1	2007	Natural Stand	L 	13	14216	13.5	11.17	50.3884
1239306	1	2007	Natural Stand	L 	13	14217	12.5	9.44	40.7096
1239306	1	2007	Natural Stand	L 	13	14218	5.8	6.33	7.4521
1239306	1	2018	Natural Stand	L 	13	14233	26.2	19.6	248.7022
1239306	1	2018	Natural Stand	L 	13	14234	20.1	16.33	133.5334
1239306	1	2018	Natural Stand	L 	13	14235	20.4	15.32	132.9107
1239306	1	2018	Natural Stand	L 	13	14236	15.6	14.5	76.1765
1239306	1	2018	Natural Stand	L 	13	14237	14.6	12.9	62.8602
1239306	1	2018	Natural Stand	L 	13	14238	16.4	11.9	76.7277
1239306	1	2018	Natural Stand	L 	13	14239	6.2	7.1	8.8100
1239331	1	2005	Natural Stand	L 	13	14253	23.5	19.62	201.7361
1239331	1	2005	Natural Stand	L 	13	14254	18.4	18.11	120.0141
1239331	1	2005	Natural Stand	L 	13	14255	11.7	11.37	38.1202
1239331	1	2005	Natural Stand	L 	13	14256	12.8	10.41	44.0384
1239331	1	2005	Natural Stand	L 	13	14257	10.4	10.11	28.5862
1239331	1	2005	Natural Stand	L 	13	14258	5.8	7.2	7.7278
1239331	1	2005	Natural Stand	L 	13	14259	4.2	4.17	3.6547
1239331	1	2014	Natural Stand	L 	13	14281	25.5	22.5	258.2248
1239331	1	2014	Natural Stand	L 	13	14282	21.5	20.3	174.1677
1239331	1	2014	Natural Stand	L 	13	14283	15.5	14.6	75.5247
1239331	1	2014	Natural Stand	L 	13	14284	18	13.9	98.8162
1239331	1	2014	Natural Stand	L 	13	14285	14.6	13.3	63.8441
1239331	1	2014	Natural Stand	L 	13	14286	17	13.1	85.7766
1239331	1	2014	Natural Stand	L 	13	14287	7.1	8.8	12.5676
1239331	1	2014	Natural Stand	L 	13	14288	8.8	8.7	19.2457
1239331	1	2014	Natural Stand	L 	13	14289	4.9	5.4	5.0932
1239331	1	2014	Natural Stand	L 	13	14290	4.5	5.05	4.2214
1239331	1	2014	Natural Stand	L 	13	14291	3	3.71	1.7583
1239331	1	2014	Natural Stand	L 	13	14292	2.6	3.11	1.3185
1239351	1	2003	Natural Stand	L 	13	14318	17.5	11.8	87.4624
1239351	1	2003	Natural Stand	L 	13	14319	15.1	10.73	62.5427
1239351	1	2003	Natural Stand	L 	13	14320	15.9	10.47	69.2383
1239351	1	2003	Natural Stand	L 	13	14321	13.4	9.11	46.8061
1239351	1	2003	Natural Stand	L 	13	14322	10.9	7.67	29.3578
1239351	1	2003	Natural Stand	L 	13	14323	6.8	4.83	10.5937
1239351	1	2014	Natural Stand	V 	13	14342	21.3	16	148.0173
1239351	1	2014	Natural Stand	V 	13	14343	20.1	14.6	126.0835
1239351	1	2014	Natural Stand	V 	13	14344	20.5	14.2	129.5733
1239351	1	2014	Natural Stand	L 	13	14345	13.4	12.3	51.8124
1239351	1	2014	Natural Stand	L 	13	14346	17.6	11.9	88.7404
1239351	1	2014	Natural Stand	L 	13	14347	16.3	11	73.8786
1239351	1	2014	Natural Stand	L 	13	14348	12.5	10.3	41.7959
1239351	1	2014	Natural Stand	L 	13	14349	13.2	9.2	45.4095
1239351	1	2014	Natural Stand	L 	13	14350	11.9	8.8	36.1263
1239351	1	2014	Natural Stand	L 	13	14351	5.3	5.1	6.0158
1239396	1	2005	Natural Stand	L 	13	14375	11	7.3	29.8860
1239401	1	2005	Natural Stand	L 	13	14376	17.3	13.41	89.7763
1239416	1	2004	Natural Stand	L 	13	14377	26.7	18.55	250.0712
1239416	1	2004	Natural Stand	L 	13	14378	22.5	18.4	178.2673
1239416	1	2004	Natural Stand	L 	13	14379	28.1	16.03	258.7706
1239416	1	2004	Natural Stand	L 	13	14380	28.4	15.8	263.0578
1239416	1	2004	Natural Stand	L 	13	14381	5	4.67	5.3164
1239416	1	2011	Natural Stand	L 	13	14414	23	20.1	196.6601
1239416	1	2011	Natural Stand	L 	13	14415	29.3	19.5	308.5771
1239416	1	2011	Natural Stand	L 	13	14416	27.7	19.2	273.9687
1239416	1	2011	Natural Stand	L 	13	14417	29.4	19.2	308.0683
1239416	1	2011	Natural Stand	L 	13	14418	5.1	5.4	5.5471
1239416	1	2011	Natural Stand	L 	13	14419	3.3	2.49	2.5685
1239416	1	2021	Natural Stand	L 	13	14451	30.3	20.8	341.8155
1239416	1	2021	Natural Stand	L 	13	14452	29.9	20.6	331.1953
1239416	1	2021	Natural Stand	L 	13	14453	23.5	19.3	199.6546
1239416	1	2021	Natural Stand	L 	13	14454	20.2	18.2	143.8763
1239416	1	2021	Natural Stand	L 	13	14455	13.5	15.5	60.1221
1239416	1	2021	Natural Stand	L 	13	14456	15.8	15	79.6243
1239416	1	2021	Natural Stand	L 	13	14457	19	14.9	113.8308
1239416	1	2021	Natural Stand	L 	13	14458	12.2	12.7	43.8258
1239416	1	2021	Natural Stand	L 	13	14459	5.1	5.6	5.5687
1246036	1	2006	Natural Stand	L 	13	14475	23.6	16.87	186.3496
1246036	1	2006	Natural Stand	L 	13	14476	19	16.03	118.3942
1246036	1	2006	Natural Stand	L 	13	14477	18.9	15.33	114.3315
1246036	1	2006	Natural Stand	L 	13	14478	16	15.1	81.9065
1246036	1	2006	Natural Stand	L 	13	14479	14.3	12.54	59.4980
1246036	1	2006	Natural Stand	L 	13	14480	5	4.73	5.3105
1246036	1	2015	Natural Stand	L 	13	14634	25.7	18	228.2075
1246036	1	2015	Natural Stand	L 	13	14635	20.3	17.6	142.2377
1246036	1	2015	Natural Stand	L 	13	14636	20.4	17.1	141.1304
1246036	1	2015	Natural Stand	L 	13	14637	18	15.5	104.5396
1246036	1	2015	Natural Stand	L 	13	14638	11.5	9.6	34.4019
1246036	1	2015	Natural Stand	L 	13	14639	5	7.4	5.8070
1246096	1	2014	Natural Stand	L 	13	14740	3.2	3.2	2.1007
1246191	1	2010	Natural Stand	L 	13	14771	3.3	3.45	2.2042
1246191	1	2022	Natural Stand	L 	13	14772	8.6	8.6	18.2916
1246191	1	2022	Natural Stand	L 	13	14773	6.2	5.7	8.4762
1246216	1	2017	Natural Stand	L 	13	14776	12.8	11.8	46.3753
1246216	1	2017	Natural Stand	L 	13	14777	8.8	8.4	19.0239
1246216	1	2017	Natural Stand	L 	13	14778	5.2	5.4	5.7827
1246281	1	2004	Natural Stand	L 	13	14793	22	17.39	165.0632
1246281	1	2004	Natural Stand	L 	13	14794	3.3	3.03	2.3044
1246281	1	2004	Natural Stand	L 	13	14795	2.9	2.65	1.8098
1246281	1	2012	Natural Stand	L 	13	14796	23.5	18.6	195.1911
1246281	1	2012	Natural Stand	L 	13	14797	5	4.5	5.3401
1246281	1	2012	Natural Stand	L 	13	14798	4.5	4.1	4.2809
1246281	1	2023	Natural Stand	L 	13	14799	25.3	19.2	229.5467
1246281	1	2023	Natural Stand	L 	13	14800	7.6	13.3	18.3893
1246286	1	2005	Natural Stand	L 	13	14802	21.1	16.8	149.1842
1246286	1	2005	Natural Stand	L 	13	14803	5.4	5.74	6.3064
1253001	1	2003	Natural Stand	L 	13	14806	4.9	4.76	5.0767
1253001	1	2017	Natural Stand	L 	13	14811	13.1	11.8	48.5636
1253001	1	2017	Natural Stand	L 	13	14812	9	8.2	19.7873
1253016	1	2004	Natural Stand	L 	13	14818	11.2	9.9	32.9330
1253016	1	2009	Natural Stand	L 	13	14819	13.7	11.32	52.1884
1253016	1	2009	Natural Stand	L 	13	14820	4	5.29	3.3121
1253016	1	2009	Natural Stand	L 	13	14821	3	3.78	1.7554
1253016	1	2019	Natural Stand	L 	13	14825	18.8	14.9	111.4719
1253016	1	2019	Natural Stand	L 	13	14826	5.8	7.1	7.6905
1253036	1	2004	Natural Stand	L 	13	14831	24.2	21.45	226.2917
1253036	1	2004	Natural Stand	L 	13	14832	20.3	18.58	147.1853
1253036	1	2004	Natural Stand	L 	13	14833	21.3	18.47	160.7754
1253036	1	2004	Natural Stand	L 	13	14834	20.2	17.17	138.7964
1253036	1	2004	Natural Stand	L 	13	14835	12.6	15.61	53.0217
1253036	1	2004	Natural Stand	L 	13	14836	10.7	12.14	33.1195
1253036	1	2009	Natural Stand	L 	13	14892	24.2	19.75	214.3318
1253036	1	2009	Natural Stand	L 	13	14893	20.3	19.56	152.3065
1253036	1	2009	Natural Stand	L 	13	14894	20.8	19.14	157.2050
1253036	1	2009	Natural Stand	L 	13	14895	21.6	18.28	164.1004
1253036	1	2009	Natural Stand	L 	13	14896	20.6	17.43	145.4681
1253036	1	2009	Natural Stand	L 	13	14897	12.6	13.57	48.4640
1253036	1	2009	Natural Stand	L 	13	14898	14.8	13.13	65.1477
1253036	1	2009	Natural Stand	L 	13	14899	6.1	8.44	9.1349
1253036	1	2009	Natural Stand	L 	13	14900	7	7.47	11.4726
1253036	1	2009	Natural Stand	L 	13	14901	5.5	5.78	6.5627
1253036	1	2009	Natural Stand	L 	13	14902	2.8	4.55	1.5336
1253036	1	2009	Natural Stand	L 	13	14903	4.4	3.75	4.1621
1253036	1	2019	Natural Stand	L 	13	14965	25.1	23	254.5481
1253036	1	2019	Natural Stand	L 	13	14966	20.5	21.6	166.4252
1253036	1	2019	Natural Stand	L 	13	14967	21.4	21.3	178.5577
1253036	1	2019	Natural Stand	L 	13	14968	22.1	21.1	188.4463
1253036	1	2019	Natural Stand	L 	13	14969	21.5	21	178.3252
1253036	1	2019	Natural Stand	L 	13	14970	22.7	20.1	191.7999
1253036	1	2019	Natural Stand	L 	13	14971	20.7	19.4	157.1750
1253036	1	2019	Natural Stand	L 	13	14972	21.6	18.7	166.4465
1253036	1	2019	Natural Stand	L 	13	14973	15.1	18.4	83.6343
1253036	1	2019	Natural Stand	L 	13	14974	18.8	18.1	124.9820
1253036	1	2019	Natural Stand	L 	13	14975	20.7	16.9	144.2020
1253036	1	2019	Natural Stand	L 	13	14976	16.2	15.2	84.2268
1253036	1	2019	Natural Stand	L 	13	14977	9	10.4	21.7441
1253036	1	2019	Natural Stand	L 	13	14978	5.8	6.1	7.4010
1253036	1	2019	Natural Stand	L 	13	14979	2.9	4.6	1.6528
1253036	1	2019	Natural Stand	L 	13	14980	4.6	3.75	4.6143
1253041	1	2004	Natural Stand	L 	13	15034	23.7	16.83	187.6857
1253041	1	2004	Natural Stand	L 	13	15035	21.4	15.53	147.1681
1253041	1	2004	Natural Stand	L 	13	15036	14.2	10.45	54.6155
1253041	1	2004	Natural Stand	L 	13	15037	7.1	5.48	11.4374
1253041	1	2013	Natural Stand	L 	13	15041	24.2	17.9	202.1463
1253041	1	2013	Natural Stand	L 	13	15042	18.8	11.8	101.5535
1253041	1	2013	Natural Stand	L 	13	15043	13.5	8	47.0531
1253041	1	2013	Natural Stand	L 	13	15044	5.1	5.3	5.5396
1253041	1	2013	Natural Stand	L 	13	15045	5.8	5.1	7.3352
1253041	1	2013	Natural Stand	L 	13	15046	3	3.9	1.7524
1253041	1	2022	Natural Stand	L 	13	15050	24.9	18.7	219.1167
1253041	1	2022	Natural Stand	L 	13	15051	22.9	13.9	161.1407
1253041	1	2022	Natural Stand	L 	13	15052	16.2	10.8	72.5729
1253041	1	2022	Natural Stand	L 	13	15053	9.4	6.3	21.1815
1253061	1	2005	Natural Stand	L 	13	15060	23.9	17.22	193.1315
1253061	1	2005	Natural Stand	L 	13	15061	17.3	10.56	82.9736
1253061	1	2005	Natural Stand	L 	13	15062	10	6.92	24.2101
1253061	1	2005	Natural Stand	L 	13	15063	8.7	6.05	17.8674
