SpecCode,SpecCommon,PlotName,DBH,HtTot,bio_wood,bio_bark,bio_foliage,bio_branches
139,Pin Cherry,HEM_BRUT497PGP,12.7,12,12.7,12.7,12.7,12.7
139,Pin Cherry,CE3017PSP,3.8,7.7,3.8,3.8,3.8,3.8
139,Pin Cherry,IFF1993009PSP,8.4,12,8.4,8.4,8.4,8.4
139,Pin Cherry,CE0006PSP,12.9,13.4,12.9,12.9,12.9,12.9
139,Pin Cherry,TBP1992016PSP,12.5,13.9,12.5,12.5,12.5,12.5
139,Pin Cherry,IFF1993009PSP,8.7,11,8.7,8.7,8.7,8.7
139,Pin Cherry,COC2019001PSP,7.7,12,7.7,7.7,7.7,7.7
139,Pin Cherry,BY_L1CTPGP,15.5,16.5,15.5,15.5,15.5,15.5
169,Slippery Elm,SR5204PSP,15.5,14.2,15.5,15.5,15.5,15.5
169,Slippery Elm,SR4406PSP,6.4,6.6,6.4,6.4,6.4,6.4
169,Slippery Elm,SR4406PSP,3.2,4.5,3.2,3.2,3.2,3.2
169,Slippery Elm,SR4424PSP,29.8,20.5,29.8,29.8,29.8,29.8
169,Slippery Elm,SR4406PSP,21.1,19.1,21.1,21.1,21.1,21.1
169,Slippery Elm,SR5416PSP,8.2,8.3,8.2,8.2,8.2,8.2
169,Slippery Elm,SR4424PSP,30,18.8,30.0,30.0,30.0,30.0
169,Slippery Elm,SR5407PSP,16.9,11.8,16.9,16.9,16.9,16.9
169,Slippery Elm,SR5007PSP,6.1,6.3,6.1,6.1,6.1,6.1
169,Slippery Elm,SR4424PSP,29.4,17.7,29.4,29.4,29.4,29.4
169,Slippery Elm,SR5416PSP,14.8,18,14.8,14.8,14.8,14.8
169,Slippery Elm,SR5416PSP,34.6,25.3,34.6,34.6,34.6,34.6
169,Slippery Elm,SR5007PSP,29.2,16,29.2,29.2,29.2,29.2
169,Slippery Elm,SR5416PSP,7.9,7.56,7.9,7.9,7.9,7.9
169,Slippery Elm,SR4424PSP,12.8,11.8,12.8,12.8,12.8,12.8
169,Slippery Elm,SR5416PSP,12.7,18.1,12.7,12.7,12.7,12.7
169,Slippery Elm,SR4424PSP,12.2,13.9,12.2,12.2,12.2,12.2
169,Slippery Elm,SR5416PSP,11.3,8.95,11.3,11.3,11.3,11.3
169,Slippery Elm,SR4424PSP,6.5,8.7,6.5,6.5,6.5,6.5
169,Slippery Elm,SR5416PSP,8.7,8.45,8.7,8.7,8.7,8.7
169,Slippery Elm,SR5414PSP,8.6,7.42,8.6,8.6,8.6,8.6
169,Slippery Elm,SR5007PSP,28.5,15.3,28.5,28.5,28.5,28.5
170,Rock Elm,NBBY043PGP,14.8,15.4,14.8,14.8,14.8,14.8
170,Rock Elm,SR5417PSP,25.7,18.7,25.7,25.7,25.7,25.7
170,Rock Elm,SR3011PSP,5.7,6.2,5.7,5.7,5.7,5.7
170,Rock Elm,SR5417PSP,18.9,20.3,18.9,18.9,18.9,18.9
170,Rock Elm,SR4012PSP,5.3,6.28,5.3,5.3,5.3,5.3
170,Rock Elm,SR1022PSP,6.4,9.8,6.4,6.4,6.4,6.4
170,Rock Elm,NBBY043PGP,15.3,13.7,15.3,15.3,15.3,15.3
170,Rock Elm,SR4012PSP,5.2,6.65,5.2,5.2,5.2,5.2
170,Rock Elm,SR5404PSP,8.3,11.7,8.3,8.3,8.3,8.3
170,Rock Elm,SR1017PSP,28.4,26.2,28.4,28.4,28.4,28.4
170,Rock Elm,SR5417PSP,19.4,20.2,19.4,19.4,19.4,19.4
170,Rock Elm,SR1022PSP,3.8,6.1,3.8,3.8,3.8,3.8
170,Rock Elm,SR5417PSP,9.4,14,9.4,9.4,9.4,9.4
170,Rock Elm,SR5417PSP,15,18.5,15.0,15.0,15.0,15.0
170,Rock Elm,SR1017PSP,27.7,24.2,27.7,27.7,27.7,27.7
170,Rock Elm,SR5417PSP,18.2,18.3,18.2,18.2,18.2,18.2
170,Rock Elm,SR4012PSP,8.5,7.27,8.5,8.5,8.5,8.5
170,Rock Elm,SR5417PSP,24.9,20.3,24.9,24.9,24.9,24.9
170,Rock Elm,SR5417PSP,18.5,19.3,18.5,18.5,18.5,18.5
177,Freeman's Maple,SR5404PSP,31.7,25.8,31.7,31.7,31.7,31.7
177,Freeman's Maple,SR5404PSP,40.9,29.5,40.9,40.9,40.9,40.9
177,Freeman's Maple,SR5404PSP,10.7,14.1,10.7,10.7,10.7,10.7
177,Freeman's Maple,SR5404PSP,4.1,6.45,4.1,4.1,4.1,4.1
177,Freeman's Maple,SR5404PSP,22.7,24,22.7,22.7,22.7,22.7
177,Freeman's Maple,SR5404PSP,12.7,18.1,12.7,12.7,12.7,12.7
177,Freeman's Maple,SR5404PSP,6.7,9.6,6.7,6.7,6.7,6.7
177,Freeman's Maple,SR5404PSP,23.5,24.3,23.5,23.5,23.5,23.5
177,Freeman's Maple,SR5404PSP,29.7,29,29.7,29.7,29.7,29.7
903,Salix tree species,1225636PIP,11,10.4,11.0,11.0,11.0,11.0
903,Salix tree species,1191231PIP,9.4,6.9,9.4,9.4,9.4,9.4
903,Salix tree species,COC2019002PSP,9,9.9,9.0,9.0,9.0,9.0
903,Salix tree species,1225636PIP,12.8,8.8,12.8,12.8,12.8,12.8
903,Salix tree species,IFF1993009PSP,7.8,9.6,7.8,7.8,7.8,7.8
903,Salix tree species,1225561PIP,18.3,11,18.3,18.3,18.3,18.3
903,Salix tree species,COC1994017PSP,11,8,11.0,11.0,11.0,11.0
903,Salix tree species,NP1996007PSP,7.9,7.95,7.9,7.9,7.9,7.9
903,Salix tree species,GCF1994010PGP,10.5,8.8,10.5,10.5,10.5,10.5
903,Salix tree species,BR0554PGP,8.7,14.87,8.7,8.7,8.7,8.7
903,Salix tree species,1177416PIP,12.1,9.9,12.1,12.1,12.1,12.1
903,Salix tree species,KLK1994042PSP,8.9,7.1,8.9,8.9,8.9,8.9
903,Salix tree species,GCF1994010PGP,9.6,7.4,9.6,9.6,9.6,9.6
903,Salix tree species,KAP1992004PSP,15.1,11.7,15.1,15.1,15.1,15.1
903,Salix tree species,COC2019001PSP,10.4,13.8,10.4,10.4,10.4,10.4
903,Salix tree species,GCF1994010PGP,8.7,8.5,8.7,8.7,8.7,8.7
1001,Striped Maple,HEM_BRUT399PGP,10.2,12,10.2,10.2,10.2,10.2
1001,Striped Maple,LD2405PGP,9.6,13.9,9.6,9.6,9.6,9.6
1001,Striped Maple,HEM_DICK711PGP,7.5,11,7.5,7.5,7.5,7.5
1001,Striped Maple,LD2603PGP,7.7,9.6,7.7,7.7,7.7,7.7
1001,Striped Maple,HEM_DICK862PGP,8.5,15,8.5,8.5,8.5,8.5
1001,Striped Maple,HEM_DICK598PGP,14,12.5,14.0,14.0,14.0,14.0
1001,Striped Maple,LD0306PGP,8.5,8.4,8.5,8.5,8.5,8.5
1001,Striped Maple,HEM_BRUT494PGP,12.3,11.5,12.3,12.3,12.3,12.3
1001,Striped Maple,HEM_DICK862PGP,12.8,8,12.8,12.8,12.8,12.8
1001,Striped Maple,LD1205PGP,11.8,11.9,11.8,11.8,11.8,11.8
1001,Striped Maple,HEM_LAWR227PGP,8.5,7,8.5,8.5,8.5,8.5
1001,Striped Maple,HEM_DICK862PGP,13.6,8.5,13.6,13.6,13.6,13.6
1001,Striped Maple,HEM_DICK862PGP,10,9,10.0,10.0,10.0,10.0
1001,Striped Maple,HEM_FRES817PGP,9.7,10,9.7,9.7,9.7,9.7
1001,Striped Maple,HEM_DICK711PGP,16.9,14,16.9,16.9,16.9,16.9
1001,Striped Maple,HEM_DICK862PGP,8.7,12,8.7,8.7,8.7,8.7
1005,Amelanchier species,1239491PIP,11.9,10,11.9,11.9,11.9,11.9
1005,Amelanchier species,1239491PIP,7.5,9.9,7.5,7.5,7.5,7.5
1005,Amelanchier species,1239491PIP,11.5,10.2,11.5,11.5,11.5,11.5
1005,Amelanchier species,1246381PIP,8,8.7,8.0,8.0,8.0,8.0
1005,Amelanchier species,1246381PIP,10.4,9.7,10.4,10.4,10.4,10.4
1091,Sorbus species,FCDOM200545PGP,18.5,11.7,18.5,18.5,18.5,18.5
1091,Sorbus species,WWA1995021PSP,11,9.6,11.0,11.0,11.0,11.0
1091,Sorbus species,BP1994012PSP,7.6,8.1,7.6,7.6,7.6,7.6
1091,Sorbus species,NP1996007PSP,10,7.65,10.0,10.0,10.0,10.0
1091,Sorbus species,NP1995014PSP,8.8,8.55,8.8,8.8,8.8,8.8
1091,Sorbus species,FCABI200303PGP,7.5,7.9,7.5,7.5,7.5,7.5
1091,Sorbus species,BR0557PGP,9.1,11.4,9.1,9.1,9.1,9.1
1091,Sorbus species,FCDOM200304PGP,8.1,12.1,8.1,8.1,8.1,8.1
1091,Sorbus species,CHA1995014PSP,8.9,8,8.9,8.9,8.9,8.9
1092,American Mountain-ash,1273661PIP,9.7,11,9.7,9.7,9.7,9.7
1092,American Mountain-ash,1253101PIP,14.7,11.3,14.7,14.7,14.7,14.7
1092,American Mountain-ash,1253101PIP,13.4,10.23,13.4,13.4,13.4,13.4
1092,American Mountain-ash,1253101PIP,19,13.9,19.0,19.0,19.0,19.0
1092,American Mountain-ash,1273661PIP,11,10.2,11.0,11.0,11.0,11.0
1092,American Mountain-ash,1273661PIP,9.6,8.6,9.6,9.6,9.6,9.6
1092,American Mountain-ash,1253101PIP,8.8,8.7,8.8,8.8,8.8,8.8
1092,American Mountain-ash,1253101PIP,20,13.7,20.0,20.0,20.0,20.0
1196,European Buckthorn,SR1001PSP,2.7,5.44,2.7,2.7,2.7,2.7
1196,European Buckthorn,SR1001PSP,6.7,10.2,6.7,6.7,6.7,6.7
1196,European Buckthorn,SR1001PSP,7.4,11.6,7.4,7.4,7.4,7.4
1196,European Buckthorn,SR1001PSP,4.4,9.5,4.4,4.4,4.4,4.4
1196,European Buckthorn,SR1001PSP,4,8.2,4.0,4.0,4.0,4.0
