plot	subplot	year	origin	tree status	speccode	tree number	dbh	height	Wood (KG)	Bark (KG)	Foliage (KG)	Branch (KG)	Crown (KG)	Stem (KG)	Total (KG)
1136161	1	2021	Natural Stand	L 	13	1678	14.5	12.9	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1136161	1	2021	Natural Stand	L 	13	1679	15.9	9.9	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1136161	1	2021	Natural Stand	L 	13	1680	15	9.4	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1136161	1	2021	Natural Stand	L 	13	1681	14.7	8.6	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1136161	1	2021	Natural Stand	L 	13	1682	12.7	7.8	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1136161	1	2021	Natural Stand	L 	13	1683	6.6	5.9	5.4881	1.054	2.377	1.4187	3.7958	6.5422	10.3379
1136161	1	2021	Natural Stand	L 	13	1684	6.1	5.8	4.5018	0.8833	2.1264	1.2039	3.3303	5.3851	8.7154
1136161	1	2021	Natural Stand	L 	13	1685	7.1	5	6.5944	1.2416	2.6357	1.6519	4.2876	7.836	12.1236
1136161	1	2021	Natural Stand	L 	13	1686	7.2	5	6.8305	1.2812	2.6883	1.7007	4.3891	8.1117	12.5007
1136161	1	2021	Natural Stand	L 	13	1687	2.6	2.48	0.5273	0.1304	0.6366	0.2036	0.8402	0.6577	1.4979
1136166	1	2005	Natural Stand	L 	13	1796	15.4	11.73	46.2143	7.0499	7.8789	8.2931	16.1721	53.2642	69.4363
1136166	1	2005	Natural Stand	L 	13	1797	16.9	11.36	58.3828	8.684	8.9858	10.0656	19.0514	67.0668	86.1182
1136166	1	2005	Natural Stand	L 	13	1798	14.3	11.32	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1136166	1	2005	Natural Stand	L 	13	1799	15.7	11.32	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1136166	1	2005	Natural Stand	L 	13	1800	8.9	6.39	11.6399	2.061	3.6281	2.6453	6.2734	13.7009	19.9743
1136166	1	2005	Natural Stand	L 	13	1801	5	4.48	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1136166	1	2017	Natural Stand	L 	13	1924	16.2	13.4	52.4911	7.8979	8.464	9.2162	17.6802	60.389	78.0692
1136166	1	2017	Natural Stand	L 	13	1925	15.6	13.1	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1136166	1	2017	Natural Stand	L 	13	1926	16.3	13	53.3097	8.0077	8.538	9.3352	17.8731	61.3174	79.1906
1136166	1	2017	Natural Stand	L 	13	1927	18.1	12.7	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1136166	1	2017	Natural Stand	L 	13	1928	15.9	12.6	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1136166	1	2017	Natural Stand	L 	13	1929	17	11.8	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1136166	1	2017	Natural Stand	L 	13	1930	8.6	7.6	10.6783	1.9084	3.4564	2.4629	5.9193	12.5867	18.506
1136166	1	2017	Natural Stand	L 	13	1931	10.4	7.6	17.2208	2.9228	4.5222	3.6597	8.1818	20.1435	28.3254
1136166	1	2017	Natural Stand	L 	13	1932	6	5.5	4.3185	0.8512	2.0773	1.1631	3.2404	5.1697	8.4101
1136191	1	2005	Natural Stand	L 	13	2049	17.2	15.07	61.0242	9.0335	9.2122	10.4415	19.6537	70.0577	89.7114
1136191	1	2005	Natural Stand	L 	13	2050	17.6	14.74	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1136191	1	2005	Natural Stand	L 	13	2051	16.4	13.74	54.136	8.1183	8.6121	9.4549	18.0671	62.2543	80.3214
1136191	1	2005	Natural Stand	L 	13	2052	18.1	13.69	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1136191	1	2005	Natural Stand	L 	13	2053	20.9	13.45	99.6071	13.9845	12.135	15.671	27.806	113.5916	141.3976
1136191	1	2005	Natural Stand	L 	13	2054	14.9	12.82	42.5334	6.5468	7.5196	7.7419	15.2615	49.0802	64.3417
1136191	1	2005	Natural Stand	L 	13	2055	14.6	12.71	40.4126	6.2549	7.3064	7.4206	14.727	46.6674	61.3944
1136191	1	2005	Natural Stand	L 	13	2056	14.4	11.7	39.0349	6.0643	7.1652	7.2104	14.3756	45.0992	59.4747
1136191	1	2005	Natural Stand	L 	13	2057	15.7	11.22	48.5118	7.3616	8.0969	8.6334	16.7303	55.8734	72.6037
1136191	1	2005	Natural Stand	L 	13	2058	10.2	11.13	16.4001	2.7982	4.3997	3.5145	7.9142	19.1983	27.1125
1136191	1	2005	Natural Stand	L 	13	2059	13.4	10.85	32.5723	5.1603	6.4717	6.2061	12.6778	37.7326	50.4105
1136191	1	2005	Natural Stand	L 	13	2060	10.3	9.3	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1136191	1	2005	Natural Stand	L 	13	2061	8.2	7.5	9.473	1.7151	3.2312	2.2302	5.4614	11.188	16.6494
1136191	1	2005	Natural Stand	L 	13	2062	5.4	4.83	3.3134	0.672	1.7897	0.9339	2.7236	3.9854	6.7089
1136191	1	2010	Natural Stand	L 	13	2132	17.4	15.3	62.8243	9.2708	9.3641	10.6961	20.0602	72.0951	92.1553
1136191	1	2010	Natural Stand	L 	13	2133	21	15	100.8099	14.135	12.2172	15.8277	28.0449	114.945	142.9899
1136191	1	2010	Natural Stand	L 	13	2134	17.8	14.4	66.5196	9.7557	9.67	11.2149	20.8849	76.2753	97.1602
1136191	1	2010	Natural Stand	L 	13	2135	20.9	14.2	99.6071	13.9845	12.135	15.671	27.806	113.5916	141.3976
1136191	1	2010	Natural Stand	L 	13	2136	16.5	13.7	54.9699	8.2297	8.6865	9.5755	18.262	63.1997	81.4616
1136191	1	2010	Natural Stand	L 	13	2137	18.6	13.7	74.2955	10.7667	10.2903	12.2909	22.5812	85.0622	107.6434
1136191	1	2010	Natural Stand	L 	13	2138	15	13.2	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1136191	1	2010	Natural Stand	L 	13	2139	15.6	13.1	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1136191	1	2010	Natural Stand	L 	13	2140	15	12.2	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1136191	1	2010	Natural Stand	L 	13	2141	16.5	12	54.9699	8.2297	8.6865	9.5755	18.262	63.1997	81.4616
1136191	1	2010	Natural Stand	L 	13	2142	13.9	11.3	35.7156	5.6022	6.8159	6.6984	13.5143	41.3178	54.8321
1136191	1	2010	Natural Stand	L 	13	2143	10.3	11.1	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1136191	1	2010	Natural Stand	L 	13	2144	8.5	10.2	10.3688	1.859	3.3997	2.4036	5.8032	12.2278	18.0311
1136191	1	2010	Natural Stand	L 	13	2145	10.6	9.4	18.0657	3.0504	4.6457	3.8078	8.4535	21.1161	29.5696
1136191	1	2010	Natural Stand	L 	13	2146	8.7	8.2	10.9933	1.9586	3.5133	2.523	6.0363	12.9519	18.9881
1136191	1	2010	Natural Stand	L 	13	2147	7.1	6.3	6.5944	1.2416	2.6357	1.6519	4.2876	7.836	12.1236
1136191	1	2010	Natural Stand	L 	13	2148	5.5	6.1	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1136191	1	2010	Natural Stand	L 	13	2149	4.8	5.72	2.464	0.516	1.5151	0.7306	2.2457	2.98	5.2257
1136191	1	2010	Natural Stand	L 	13	2150	5.8	5	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1136191	1	2010	Natural Stand	L 	13	2151	3.2	3.63	0.8888	0.2078	0.8539	0.3139	1.1677	1.0967	2.2644
1136191	1	2010	Natural Stand	L 	13	2152	3.4	3.27	1.0352	0.2381	0.9303	0.3561	1.2864	1.2733	2.5597
1136191	1	2010	Natural Stand	L 	13	2153	2.7	2.91	0.5798	0.142	0.6715	0.2203	0.8918	0.7218	1.6135
1136191	1	2010	Natural Stand	L 	13	2154	3.3	2.03	0.9603	0.2227	0.8918	0.3346	1.2265	1.183	2.4095
1136191	1	2021	Natural Stand	L 	13	2221	18.3	15.6	71.3188	10.3811	10.0564	11.8814	21.9378	81.6999	103.6377
1136191	1	2021	Natural Stand	L 	13	2222	18.1	15.4	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1136191	1	2021	Natural Stand	L 	13	2223	16.1	14.6	51.6801	7.789	8.3902	9.0981	17.4882	59.4691	76.9573
1136191	1	2021	Natural Stand	L 	13	2224	18.9	14.6	77.3458	11.1601	10.5258	12.7076	23.2334	88.5059	111.7394
1136191	1	2021	Natural Stand	L 	13	2225	16.8	14.2	57.518	8.5691	8.9107	9.9418	18.8525	66.0871	84.9397
1136191	1	2021	Natural Stand	L 	13	2226	18	14.1	68.4151	10.0033	9.824	11.4791	21.3031	78.4184	99.7215
1136191	1	2021	Natural Stand	L 	13	2227	15.6	13.6	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1136191	1	2021	Natural Stand	L 	13	2228	16.6	12.9	55.8116	8.342	8.761	9.6968	18.4578	64.1536	82.6114
1136191	1	2021	Natural Stand	L 	13	2229	15.9	12.3	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1136191	1	2021	Natural Stand	L 	13	2230	10.6	11.8	18.0657	3.0504	4.6457	3.8078	8.4535	21.1161	29.5696
1136191	1	2021	Natural Stand	L 	13	2231	14.5	11.6	39.7201	6.1592	7.2357	7.3151	14.5508	45.8793	60.4301
1136191	1	2021	Natural Stand	L 	13	2232	9	11	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1136191	1	2021	Natural Stand	L 	13	2233	9.2	8.91	12.6519	2.2201	3.8023	2.8345	6.6368	14.872	21.5088
1136191	1	2021	Natural Stand	L 	13	2234	9.7	8.9	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1136191	1	2021	Natural Stand	L 	13	2235	6.1	7	4.5018	0.8833	2.1264	1.2039	3.3303	5.3851	8.7154
1136191	1	2021	Natural Stand	L 	13	2236	6.5	5.9	5.2814	1.0185	2.3263	1.3743	3.7006	6.3	10.0005
1136191	1	2021	Natural Stand	L 	13	2237	6.1	5.16	4.5018	0.8833	2.1264	1.2039	3.3303	5.3851	8.7154
1136191	1	2021	Natural Stand	L 	13	2238	3.1	3.87	0.8206	0.1935	0.8164	0.2938	1.1101	1.0142	2.1243
1136191	1	2021	Natural Stand	L 	13	2239	3.9	3.6	1.4617	0.3239	1.1295	0.474	1.6035	1.7856	3.3891
1142896	1	2008	Natural Stand	L 	13	2310	21.4	18.97	105.7085	14.7461	12.5476	16.4624	29.0101	120.4546	149.4646
1142896	1	2008	Natural Stand	L 	13	2311	17.2	16.44	61.0242	9.0335	9.2122	10.4415	19.6537	70.0577	89.7114
1142896	1	2008	Natural Stand	L 	13	2312	18.8	15.16	76.3208	11.0281	10.4472	12.5679	23.0151	87.3489	110.364
1142896	1	2008	Natural Stand	L 	13	2313	14.4	14.81	39.0349	6.0643	7.1652	7.2104	14.3756	45.0992	59.4747
1142896	1	2008	Natural Stand	L 	13	2314	14	14.5	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1142896	1	2008	Natural Stand	L 	13	2315	13.7	11.95	34.4373	5.423	6.6776	6.4992	13.1768	39.8604	53.0371
1142896	1	2008	Natural Stand	L 	13	2316	5.8	5.16	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1143061	1	2004	Natural Stand	L 	13	2364	17.6	13.7	64.656	9.5116	9.5167	10.9539	20.4706	74.1676	94.6382
1143061	1	2004	Natural Stand	L 	13	2365	17.7	13.34	65.5838	9.6332	9.5933	11.084	20.6772	75.217	95.8943
1143061	1	2004	Natural Stand	L 	13	2366	16.3	13.17	53.3097	8.0077	8.538	9.3352	17.8731	61.3174	79.1906
1143061	1	2004	Natural Stand	L 	13	2367	20.2	12.18	91.4293	12.9558	11.5642	14.5971	26.1613	104.3851	130.5464
1143061	1	2004	Natural Stand	L 	13	2368	12.7	10.95	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1143061	1	2004	Natural Stand	L 	13	2369	5.8	5.97	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1143061	1	2016	Natural Stand	L 	13	2509	21.1	16.8	102.0214	14.2865	12.2996	15.9852	28.2847	116.3079	144.5926
1143061	1	2016	Natural Stand	L 	13	2510	18.2	15	70.3428	10.2543	9.9788	11.7465	21.7252	80.5971	102.3224
1143061	1	2016	Natural Stand	L 	13	2511	18.5	14.8	73.2951	10.6373	10.2122	12.1536	22.3657	83.9324	106.2982
1143061	1	2016	Natural Stand	L 	13	2512	18.6	14.4	74.2955	10.7667	10.2903	12.2909	22.5812	85.0622	107.6434
1143061	1	2016	Natural Stand	L 	13	2513	16.8	13.8	57.518	8.5691	8.9107	9.9418	18.8525	66.0871	84.9397
1143061	1	2016	Natural Stand	L 	13	2514	13.1	12.3	30.7695	4.9048	6.2678	5.9201	12.1878	35.6743	47.8621
1143061	1	2016	Natural Stand	L 	13	2515	8.7	9.9	10.9933	1.9586	3.5133	2.523	6.0363	12.9519	18.9881
1143061	1	2016	Natural Stand	L 	13	2516	5.2	9.6	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1143061	1	2016	Natural Stand	L 	13	2517	6.6	7	5.4881	1.054	2.377	1.4187	3.7958	6.5422	10.3379
1143061	1	2016	Natural Stand	L 	13	2518	3.8	2.28	1.3693	0.3056	1.0888	0.449	1.5378	1.6749	3.2127
1149706	1	2015	Natural Stand	L 	13	2638	17.5	13.5	63.7362	9.3908	9.4403	10.8246	20.2649	73.127	93.3919
1149706	1	2015	Natural Stand	L 	13	2639	18.2	13.1	70.3428	10.2543	9.9788	11.7465	21.7252	80.5971	102.3224
1149706	1	2015	Natural Stand	L 	13	2640	16.6	12.6	55.8116	8.342	8.761	9.6968	18.4578	64.1536	82.6114
1149706	1	2015	Natural Stand	L 	13	2641	15.9	12.5	50.0809	7.5736	8.2431	8.8641	17.1073	57.6545	74.7618
1149706	1	2015	Natural Stand	L 	13	2642	9.2	9.6	12.6519	2.2201	3.8023	2.8345	6.6368	14.872	21.5088
1149706	1	2015	Natural Stand	L 	13	2643	10.5	9.5	17.6402	2.9862	4.5838	3.7334	8.3172	20.6264	28.9435
1149706	1	2015	Natural Stand	L 	13	2644	9.3	8.1	13.0006	2.2746	3.8608	2.8991	6.76	15.2752	22.0351
1149706	1	2015	Natural Stand	L 	13	2645	8.7	7.7	10.9933	1.9586	3.5133	2.523	6.0363	12.9519	18.9881
1149706	1	2015	Natural Stand	L 	13	2646	5	4	2.7303	0.5655	1.6051	0.7955	2.4006	3.2958	5.6964
1149746	1	2014	Natural Stand	L 	13	2745	32.1	16.8	293.0398	36.6127	22.2642	38.3222	60.5864	329.6525	390.2389
1149746	1	2014	Natural Stand	L 	13	2746	22.8	14.5	123.9702	16.9982	13.7241	18.7865	32.5106	140.9684	173.479
1149746	1	2014	Natural Stand	L 	13	2747	4.5	4	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1149746	1	2014	Natural Stand	L 	13	2748	4.1	3.7	1.6576	0.3623	1.2123	0.526	1.7384	2.02	3.7583
1149956	1	2005	Natural Stand	L 	13	2750	16.9	14.68	58.3828	8.684	8.9858	10.0656	19.0514	67.0668	86.1182
1149956	1	2005	Natural Stand	L 	13	2751	15.8	14.66	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1149956	1	2005	Natural Stand	L 	13	2752	17.5	14.65	63.7362	9.3908	9.4403	10.8246	20.2649	73.127	93.3919
1149956	1	2005	Natural Stand	L 	13	2753	19.1	14.31	79.4206	11.4267	10.6837	12.9894	23.6732	90.8473	114.5204
1149956	1	2005	Natural Stand	L 	13	2754	11.1	11	20.2858	3.3826	4.9586	4.1917	9.1503	23.6684	32.8187
1149956	1	2005	Natural Stand	L 	13	2755	4.9	4.95	2.5951	0.5404	1.5599	0.7627	2.3226	3.1355	5.4581
1149956	1	2015	Natural Stand	L 	13	2798	18.1	15.9	69.375	10.1284	9.9013	11.6124	21.5137	79.5033	101.017
1149956	1	2015	Natural Stand	L 	13	2799	15.8	15.8	49.2926	7.4672	8.1699	8.7484	16.9183	56.7598	73.6781
1149956	1	2015	Natural Stand	L 	13	2800	14.3	14.7	38.3568	5.9703	7.0949	7.1064	14.2013	44.327	58.5284
1149956	1	2015	Natural Stand	L 	13	2801	12.6	12.5	27.901	4.4948	5.9321	5.4589	11.3911	32.3958	43.7869
1149956	1	2015	Natural Stand	L 	13	2802	11.2	11.5	20.7485	3.4513	5.0219	4.2708	9.2927	24.1998	33.4925
1149956	1	2015	Natural Stand	L 	13	2803	12.4	11	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1149956	1	2015	Natural Stand	L 	13	2804	11.5	9.4	22.1746	3.6621	5.2132	4.5127	9.7258	25.8367	35.5625
1149956	1	2015	Natural Stand	L 	13	2805	10.1	8.4	15.9987	2.7371	4.3388	3.4431	7.7819	18.7358	26.5177
1149956	1	2015	Natural Stand	L 	13	2806	5.5	5.5	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1149956	1	2015	Natural Stand	L 	13	2807	5.6	5.2	3.6307	0.7291	1.8842	1.0074	2.8915	4.3598	7.2513
1149956	1	2015	Natural Stand	L 	13	2808	4.6	4.3	2.2139	0.469	1.4266	0.6686	2.0952	2.6829	4.7781
1156631	1	2014	Natural Stand	L 	13	2897	18.9	16.1	77.3458	11.1601	10.5258	12.7076	23.2334	88.5059	111.7394
1156631	1	2014	Natural Stand	L 	13	2898	18.5	15.3	73.2951	10.6373	10.2122	12.1536	22.3657	83.9324	106.2982
1156631	1	2014	Natural Stand	L 	13	2899	12.6	15.2	27.901	4.4948	5.9321	5.4589	11.3911	32.3958	43.7869
1156631	1	2014	Natural Stand	L 	13	2900	21.2	14.8	103.2417	14.4388	12.3821	16.1434	28.5255	117.6805	146.206
1156631	1	2014	Natural Stand	L 	13	2901	18	13.9	68.4151	10.0033	9.824	11.4791	21.3031	78.4184	99.7215
1156631	1	2014	Natural Stand	L 	13	2902	6.9	7.3	6.1372	1.1645	2.5313	1.5564	4.0877	7.3017	11.3894
1156631	1	2014	Natural Stand	L 	13	2903	5.2	6.7	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1156631	1	2014	Natural Stand	L 	13	2904	6.6	6.6	5.4881	1.054	2.377	1.4187	3.7958	6.5422	10.3379
1156631	1	2014	Natural Stand	L 	13	2905	7	6.54	6.3634	1.2027	2.5833	1.6038	4.1871	7.5661	11.7532
1156631	1	2014	Natural Stand	L 	13	2906	5.2	5.2	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1156631	1	2014	Natural Stand	L 	13	2907	2.5	2.5	0.4778	0.1195	0.6022	0.1876	0.7899	0.5972	1.3871
1156821	1	2006	Natural Stand	L 	13	2944	18.9	13.04	77.3458	11.1601	10.5258	12.7076	23.2334	88.5059	111.7394
1156821	1	2006	Natural Stand	L 	13	2945	18.2	12.89	70.3428	10.2543	9.9788	11.7465	21.7252	80.5971	102.3224
1156821	1	2006	Natural Stand	L 	13	2946	19.5	11.93	83.6697	11.9704	11.0015	13.5628	24.5643	95.6402	120.2045
1156821	1	2006	Natural Stand	L 	13	2947	17.7	11.6	65.5838	9.6332	9.5933	11.084	20.6772	75.217	95.8943
1156821	1	2006	Natural Stand	L 	13	2948	15.1	11.57	43.9837	6.7456	7.6627	7.96	15.6228	50.7293	66.352
1156821	1	2006	Natural Stand	L 	13	2949	12.2	10.34	25.7269	4.1811	5.6676	5.104	10.7715	29.908	40.6795
1156821	1	2006	Natural Stand	L 	13	2950	15.6	9.63	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1156821	1	2006	Natural Stand	L 	13	2951	11.7	9.11	23.1572	3.8065	5.3419	4.6778	10.0196	26.9637	36.9833
1156821	1	2006	Natural Stand	L 	13	2952	9.1	8.6	12.3089	2.1663	3.7439	2.7707	6.5147	14.4752	20.9899
1156821	1	2006	Natural Stand	L 	13	2953	5.2	6.69	3.0134	0.6175	1.6967	0.8632	2.5599	3.6308	6.1907
1156821	1	2006	Natural Stand	L 	13	2954	5.5	6.04	3.4698	0.7002	1.8368	0.9703	2.807	4.1701	6.9771
1156821	1	2016	Natural Stand	L 	13	3136	20.2	15.4	91.4293	12.9558	11.5642	14.5971	26.1613	104.3851	130.5464
1156821	1	2016	Natural Stand	L 	13	3137	19.8	15.4	86.9445	12.3874	11.2417	14.0012	25.2429	99.332	124.5749
1156821	1	2016	Natural Stand	L 	13	3138	21.2	14.6	103.2417	14.4388	12.3821	16.1434	28.5255	117.6805	146.206
1156821	1	2016	Natural Stand	L 	13	3139	19.3	14.5	81.5285	11.6968	10.8423	13.2745	24.1168	93.2253	117.3421
1156821	1	2016	Natural Stand	L 	13	3140	17	14	59.2554	8.7996	9.0611	10.1901	19.2512	68.0551	87.3063
1156821	1	2016	Natural Stand	L 	13	3141	12.7	11.8	28.4612	4.5752	5.9988	5.5496	11.5484	33.0365	44.5849
1156821	1	2016	Natural Stand	L 	13	3142	17.7	11.6	65.5838	9.6332	9.5933	11.084	20.6772	75.217	95.8943
1156821	1	2016	Natural Stand	L 	13	3143	11.5	11.6	22.1746	3.6621	5.2132	4.5127	9.7258	25.8367	35.5625
1156821	1	2016	Natural Stand	L 	13	3144	10.7	11.2	18.4974	3.1153	4.7078	3.8831	8.5909	21.6126	30.2035
1156821	1	2016	Natural Stand	L 	13	3145	13.3	11.1	31.9645	5.0743	6.4035	6.11	12.5135	37.0388	49.5524
1156821	1	2016	Natural Stand	L 	13	3146	13.2	11	31.3636	4.9892	6.3356	6.0146	12.3502	36.3527	48.7029
1156821	1	2016	Natural Stand	L 	13	3147	10.4	10.9	17.2208	2.9228	4.5222	3.6597	8.1818	20.1435	28.3254
1156821	1	2016	Natural Stand	L 	13	3148	10	9.9	15.6034	2.6766	4.2782	3.3724	7.6506	18.28	25.9306
1156821	1	2016	Natural Stand	L 	13	3149	9.7	9.8	14.4528	2.4999	4.0978	3.165	7.2628	16.9527	24.2155
1156821	1	2016	Natural Stand	L 	13	3150	10	9.7	15.6034	2.6766	4.2782	3.3724	7.6506	18.28	25.9306
1156821	1	2016	Natural Stand	L 	13	3151	7.2	9.5	6.8305	1.2812	2.6883	1.7007	4.3891	8.1117	12.5007
1156821	1	2016	Natural Stand	L 	13	3152	5.1	6.5	2.8698	0.5912	1.6507	0.829	2.4797	3.4609	5.9406
1156821	1	2016	Natural Stand	L 	13	3153	5.8	5.6	3.9656	0.7888	1.98	1.0838	3.0638	4.7544	7.8183
1156821	1	2016	Natural Stand	L 	13	3154	6	5.3	4.3185	0.8512	2.0773	1.1631	3.2404	5.1697	8.4101
1156821	1	2016	Natural Stand	L 	13	3155	3.5	4.6	1.1135	0.2541	0.9692	0.3783	1.3475	1.3676	2.7151
1156821	1	2016	Natural Stand	L 	13	3156	5.7	4.4	3.7959	0.7587	1.9319	1.0452	2.9772	4.5546	7.5317
1156821	1	2016	Natural Stand	L 	13	3157	3	4	0.7557	0.1798	0.7794	0.2744	1.0537	0.9355	1.9892
1163491	1	2009	Natural Stand	L 	13	3305	15.3	9.92	45.4634	6.9476	7.8067	8.1813	15.988	52.411	68.399
1163491	1	2009	Natural Stand	L 	13	3306	10.5	8.75	17.6402	2.9862	4.5838	3.7334	8.3172	20.6264	28.9435
1163491	1	2009	Natural Stand	L 	13	3307	9.1	8	12.3089	2.1663	3.7439	2.7707	6.5147	14.4752	20.9899
1163491	1	2009	Natural Stand	L 	13	3308	9.1	7.3	12.3089	2.1663	3.7439	2.7707	6.5147	14.4752	20.9899
1163491	1	2009	Natural Stand	L 	13	3309	9	7.04	11.9716	2.1133	3.6859	2.7076	6.3935	14.0849	20.4784
1163491	1	2009	Natural Stand	L 	13	3310	2.5	3.16	0.4778	0.1195	0.6022	0.1876	0.7899	0.5972	1.3871
1163491	1	2019	Natural Stand	L 	13	3440	19.1	12.7	79.4206	11.4267	10.6837	12.9894	23.6732	90.8473	114.5204
1163491	1	2019	Natural Stand	L 	13	3441	12.4	10.5	26.8007	4.3364	5.7994	5.2799	11.0793	31.1371	42.2164
1163491	1	2019	Natural Stand	L 	13	3442	10.8	9.7	18.9352	3.181	4.7701	3.9591	8.7292	22.1161	30.8453
1163491	1	2019	Natural Stand	L 	13	3443	11.8	9.6	23.6581	3.8799	5.4065	4.7615	10.168	27.538	37.706
1163491	1	2019	Natural Stand	L 	13	3444	11.1	9.2	20.2858	3.3826	4.9586	4.1917	9.1503	23.6684	32.8187
1163491	1	2019	Natural Stand	L 	13	3445	8	5.5	8.9026	1.6227	3.1203	2.1183	5.2386	10.5253	15.764
1163491	1	2019	Natural Stand	L 	13	3446	4.7	4.7	2.3369	0.4922	1.4706	0.6992	2.1699	2.8291	4.999
1163491	1	2019	Natural Stand	L 	13	3447	3	3.8	0.7557	0.1798	0.7794	0.2744	1.0537	0.9355	1.9892
1163491	1	2019	Natural Stand	L 	13	3448	4.5	3.6	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1163491	1	2019	Natural Stand	L 	13	3449	4.4	2.6	1.9797	0.4245	1.3397	0.6094	1.9491	2.4043	4.3534
1163491	1	2019	Natural Stand	L 	13	3450	4.3	2.5	1.8685	0.4032	1.2968	0.5809	1.8777	2.2717	4.1494
1163491	1	2019	Natural Stand	L 	13	3451	4.5	1.4	2.0948	0.4465	1.3829	0.6387	2.0216	2.5413	4.5629
1163491	1	2019	Natural Stand	L 	13	3452	3.2	1.4	0.8888	0.2078	0.8539	0.3139	1.1677	1.0967	2.2644
1163556	1	2008	Natural Stand	L 	13	3582	17.9	12.08	67.4633	9.8791	9.7469	11.3466	21.0935	77.3424	98.4359
1163556	1	2008	Natural Stand	L 	13	3583	15	10.87	43.2549	6.6458	7.5911	7.8506	15.4416	49.9007	65.3423
1163556	1	2008	Natural Stand	L 	13	3584	14.7	10.73	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1163556	1	2008	Natural Stand	L 	13	3585	10.8	10.6	18.9352	3.181	4.7701	3.9591	8.7292	22.1161	30.8453
1163556	1	2008	Natural Stand	L 	13	3586	14	10.19	36.3652	5.693	6.8854	6.7992	13.6846	42.0583	55.7429
1163556	1	2008	Natural Stand	L 	13	3587	10.3	8.62	16.8074	2.8601	4.4608	3.5867	8.0475	19.6675	27.715
1163556	1	2008	Natural Stand	L 	13	3588	10	7.64	15.6034	2.6766	4.2782	3.3724	7.6506	18.28	25.9306
1163556	1	2008	Natural Stand	L 	13	3589	2.6	2.48	0.5273	0.1304	0.6366	0.2036	0.8402	0.6577	1.4979
1163556	1	2017	Natural Stand	L 	13	3647	19.2	13.9	80.4704	11.5613	10.7629	13.1316	23.8945	92.0317	115.9262
1163556	1	2017	Natural Stand	L 	13	3648	15.3	11.5	45.4634	6.9476	7.8067	8.1813	15.988	52.411	68.399
1163556	1	2017	Natural Stand	L 	13	3649	15.6	11.4	47.7385	7.2569	8.024	8.5192	16.5432	54.9954	71.5386
1163556	1	2017	Natural Stand	L 	13	3650	14.7	10.6	41.1123	6.3514	7.3772	7.5269	14.9042	47.4636	62.3678
1163556	1	2017	Natural Stand	L 	13	3651	11	9.2	19.8294	3.3146	4.8955	4.1134	9.0089	23.144	32.1529
